city;district;الرقم المرجعي للصفقة;date;property_type;عدد العقارات;price;area
حفر الباطن;حفر الباطن/ الشفاء ;32602873;13/10/2025;سكني;1;70 000;400
حفر الباطن;حفر الباطن/ الباطن ;32614512;13/10/2025;سكني;1;210 000;580
حفر الباطن;حفر الباطن/ الباطن ;32614192;13/10/2025;سكني;1;210 000;580
حفر الباطن;حفر الباطن/ المحمدية ;32498621;13/10/2025;سكني;1;200 000;480
حفر الباطن;حفر الباطن/ المروج ;32598479;13/10/2025;سكني;1;100 000;400
الجبيل;الجبيل/ العزيزية ;32603245;13/10/2025;سكني;1;600 000;750
الجبيل;الجبيل/ جلمودة ;32586837;13/10/2025;سكني;1;267 152;562,5
الخبر;الخبر/ الامواج ;32614697;13/10/2025;سكني;1;971 000;374,19
الخبر;الخبر/ غرب العزيزية ;32417436;13/10/2025;سكني;1;792 759;1 343,66
الخبر;الخبر/ البندرية ;32608460;13/10/2025;سكني;1;615 000;111,13
مكة المكرمة;مكة المكرمة/ مكة المكرمة ;32581807;13/10/2025;سكني;1;500 000;118
مكة المكرمة;مكة المكرمة/أخرى;32377224;13/10/2025;سكني;1;1 650 000;115,69
مكة المكرمة;مكة المكرمة/أخرى;32610329;13/10/2025;سكني;1;359 840;86,48
مكة المكرمة;مكة المكرمة/أخرى;32608035;13/10/2025;سكني;1;356 760;86,48
مكة المكرمة;مكة المكرمة/أخرى;32607387;13/10/2025;سكني;1;339 885;74,86
مكة المكرمة;مكة المكرمة/أخرى;32606937;13/10/2025;سكني;1;363 109;80,39
الخبر;الخبر/أخرى;32603483;13/10/2025;سكني;1;932 700;325,58
نجران;نجران/ النهضه ;32603220;13/10/2025;سكني;1;100 000;800
مكة المكرمة;مكة المكرمة/ القناديل ;32609165;13/10/2025;سكني;1;967 440;495,28
مكة المكرمة;مكة المكرمة/ القناديل ;32610714;13/10/2025;سكني;1;964 940;494
مكة المكرمة;مكة المكرمة/ القناديل ;32608432;13/10/2025;سكني;1;964 940;494
مكة المكرمة;مكة المكرمة/ القناديل ;32607422;13/10/2025;سكني;1;964 940;494
مكة المكرمة;مكة المكرمة/ القناديل ;32610388;13/10/2025;سكني;1;967 323;495,22
مكة المكرمة;مكة المكرمة/ القناديل ;32604086;13/10/2025;سكني;1;493 643;252,72
مكة المكرمة;مكة المكرمة/ القناديل ;32610837;13/10/2025;سكني;1;967 128;495,12
مكة المكرمة;مكة المكرمة/ القناديل ;32608398;13/10/2025;سكني;1;969 198;496,18
مكة المكرمة;مكة المكرمة/ القناديل ;32607930;13/10/2025;سكني;1;964 940;494
مكة المكرمة;مكة المكرمة/ القناديل ;32610289;13/10/2025;سكني;1;964 940;494
الهفوف;الهفوف/أخرى;32603199;13/10/2025;سكني;1;120 000;117,79
الهفوف;الهفوف/ الصقور ;32602915;13/10/2025;سكني;1;400 000;800
الهفوف;الهفوف/ منيفة ;32612660;13/10/2025;سكني;1;500 000;400
الهفوف;الهفوف/ شرق شرق الحديقة ;32614403;13/10/2025;سكني;1;500 000;750
الهفوف;الهفوف/ الدانة ;32602326;13/10/2025;سكني;1;425 250;472,5
خميس مشيط;خميس مشيط/ الشرف ;32607529;13/10/2025;سكني;1;342 000;756
عرعر;عرعر/ حى الروابى ;32603139;13/10/2025;سكني;1;80 000;805
ابو عريش;ابو عريش/ رح ابوعريش ;32595797;13/10/2025;سكني;1;90 000;640
تبوك;تبوك/ المروج 2 ;32603099;13/10/2025;سكني;1;1 000 000;640
تبوك;تبوك/ الصفا ;32589521;13/10/2025;تجاري;1;790 000;635,5
تبوك;تبوك/ الريان ;32600909;13/10/2025;تجاري;1;300 000;673,28
الزلفي;الزلفي/أخرى;32603175;13/10/2025;سكني;1;60 000;325
صبياء;صبياء/أخرى;32608023;13/10/2025;زراعي;1;400 000;2 799,81
عنيزه;عنيزه/ العقيلى ;32585575;13/10/2025;سكني;1;250 000;430,9
عنيزه;عنيزه/ المروج 2 ;32615733;13/10/2025;سكني;1;50 000;225
البكيريه;البكيريه/ شرق البكيرية ;32603537;13/10/2025;زراعي;1;1 133 454;16 192,20
ابقيق;ابقيق/ الربوة ;32602226;13/10/2025;سكني;1;730 000;450
القنفذه;القنفذه/أخرى;32605481;13/10/2025;سكني;1;140 000;661,19
البدائع;البدائع/ العبدلية ;32601977;13/10/2025;سكني;1;35 000;587
الخفجي;الخفجي/ الحمراء ;32612098;13/10/2025;سكني;1;345 000;545
الخفجي;الخفجي/ الشاطي ;32598344;13/10/2025;سكني;1;633 750;579,5
الخفجي;الخفجي/أخرى;32603161;13/10/2025;سكني;1;15 000;660
احد رفيده;احد رفيده/أخرى;32599907;13/10/2025;سكني;1;100 000;130,5
سكاكا;سكاكا/ ج17 ;32601948;13/10/2025;سكني;1;50 000;600
سكاكا;سكاكا/ ج30 ;32598180;13/10/2025;سكني;1;282 000;660
ابها;ابها/ سر لعصان ;32521493;13/10/2025;سكني;1;1 900 000;400
ابها;ابها/ الصفاء ;32612217;13/10/2025;سكني;1;695 000;179,81
حائل;حائل/ الثريا ;32612632;13/10/2025;سكني;1;150 000;525
المزاحميه;المزاحميه/أخرى;32603226;13/10/2025;زراعي;1;1 080 000;54 000,00
حائل;حائل/ أركان ;32603485;13/10/2025;سكني;1;420 000;640,98
المجمعه;المجمعه/ الياسمين ;32603676;13/10/2025;سكني;1;460 000;900
شقراء;شقراء/ النزهة ;32603523;13/10/2025;سكني;1;760 000;720
شقراء;شقراء/ النهضة ;32603925;13/10/2025;سكني;1;20 000;660
ابها;ابها/ شعب المضمام حجلا بنى مالك ;32584655;13/10/2025;سكني;1;1 650 000;2 340,00
ابها;ابها/ شعب المضمام حجلا بنى مالك ;32597525;13/10/2025;سكني;1;260 000;300
الخرج;الخرج/ حلة القطار ;32615072;13/10/2025;سكني;1;30 000;167,75
الخرج;الخرج/ السليمانيه ;32597157;13/10/2025;سكني;1;200 000;10
الخرج;الخرج/ العفجه ;32599199;13/10/2025;زراعي;1;1 210 000;5 000,00
الخرج;الخرج/ القطار ;32614849;13/10/2025;سكني;1;25 000;142,44
تبوك;تبوك/ البساتين ;32598194;13/10/2025;سكني;1;330 000;272,6
حائل;حائل/ المخيرص بحدرى البلاد ;32601278;13/10/2025;سكني;1;100 000;300
حائل;حائل/ المخيرص بحدرى البلاد ;32602022;13/10/2025;سكني;1;200 000;337,66
حائل;حائل/ المخيرص بحدرى البلاد ;32601546;13/10/2025;سكني;1;100 000;300
حائل;حائل/ المخيرص بحدرى البلاد ;32601971;13/10/2025;سكني;1;100 000;300
حائل;حائل/ المخيرص بحدرى البلاد ;32613272;13/10/2025;سكني;1;120 000;300
حائل;حائل/ المخيرص بحدرى البلاد ;32601393;13/10/2025;سكني;1;140 000;300
طريف;طريف/ المنتزة ;32603271;13/10/2025;سكني;1;250 000;988
البدائع;البدائع/ العليا ;32615198;13/10/2025;سكني;1;60 000;649
البدائع;البدائع/ العليا ;32614913;13/10/2025;سكني;1;60 000;636,5
البدائع;البدائع/ العليا ;32613839;13/10/2025;سكني;1;60 000;660
البدائع;البدائع/ العليا ;32614545;13/10/2025;سكني;1;60 000;647,5
الخبر;الخبر/ جنوب غرب الانابيب ;32603211;13/10/2025;سكني;1;570 000;151,36
خميس مشيط;خميس مشيط/أخرى;32607805;13/10/2025;سكني;1;750 000;804,45
الرياض;الرياض/الرمال;32615724;13/10/2025;سكني;1;775 000;129,13
الرياض;الرياض/الصفاء;32613841;13/10/2025;سكني;1;500 000;81,38
الدمام;الدمام/ الحسام ;32601858;13/10/2025;سكني;1;1 153 125;512,5
جدة;جدة/ المنار ;32614386;13/10/2025;سكني;1;459 000;123,94
جدة;جدة/ المنار ;32615614;13/10/2025;سكني;1;335 000;96,88
جدة;جدة/ المنار ;32616485;13/10/2025;سكني;1;699 000;214,8
ابو عريش;ابو عريش/ الورود ;32608461;13/10/2025;سكني;1;230 168;697,48
مكة المكرمة;مكة المكرمة/ شعب عامر الجديد ;32605935;13/10/2025;سكني;1;150 000;326,78
جيزان;جيزان/ الأندلس 2 ;32602950;13/10/2025;سكني;1;200 000;525,1
حائل;حائل/ الثريا ;32596047;13/10/2025;سكني;1;80 000;294,42
الخبر;الخبر/ الحمراء ;32608448;13/10/2025;سكني;1;500 000;153,14
الدمام;الدمام/ العروبة ;32614460;13/10/2025;تجاري;1;549 731;422,87
الدمام;الدمام/ العروبة ;32614202;13/10/2025;تجاري;1;549 731;422,87
عنيزه;عنيزه/ وسط المدينة ;32603984;13/10/2025;سكني;1;390 000;678,41
جدة;جدة/ الرحمانية ;32613184;13/10/2025;سكني;1;1 050 000;600
جدة;جدة/ الرحمانية ;32614786;13/10/2025;سكني;1;945 000;600
جدة;جدة/ الرحمانية ;32615110;13/10/2025;سكني;1;945 000;600
مكة المكرمة;مكة المكرمة/ المنار المعدل بالشرائع ;32601904;13/10/2025;سكني;1;1 450 000;401,15
الدمام;الدمام/ الشعلة ;32613347;13/10/2025;سكني;1;1 387 328;616,59
الدمام;الدمام/ الشعلة ;32612955;13/10/2025;سكني;1;1 387 328;616,59
الدمام;الدمام/ الشعلة ;32608225;13/10/2025;سكني;1;3 485 880;1 515,60
الدمام;الدمام/ الشعلة ;32610131;13/10/2025;سكني;1;3 481 694;1 513,78
جدة;جدة/ الصوارى ;32604591;13/10/2025;سكني;1;3 680 000;800,01
بريده;بريده/ حويلان ;32603726;13/10/2025;سكني;1;1 388 300;3 470,75
بريده;بريده/ حويلان ;32604045;13/10/2025;سكني;1;1 117 362;3 753,64
محايل عسير;محايل عسير/أخرى;32615524;13/10/2025;سكني;1;10 000;315
عنيزه;عنيزه/ الفاخرية ;32612198;13/10/2025;سكني;1;80 984;175,1
عنيزه;عنيزه/ الفاخرية ;32611774;13/10/2025;سكني;1;90 419;194,15
بقعاء;بقعاء/أخرى;32603665;13/10/2025;سكني;1;40 000;648,9
بقعاء;بقعاء/أخرى;32602885;13/10/2025;سكني;1;36 000;300
ابها;ابها/ البديع ;32602433;13/10/2025;سكني;1;406 005;205,07
الشماسيه;الشماسيه/ النخيل ;32603536;13/10/2025;سكني;1;90 000;679,8
المذنب;المذنب/ مخطط الخزامى الزراعى ;32602876;13/10/2025;زراعي;1;245 000;5 987,50
الزلفي;الزلفي/ حطين ;32603779;13/10/2025;سكني;1;50 000;300
الجبيل;الجبيل/ صناعية العريفي ;32597731;13/10/2025;سكني;1;485 500;1 312,50
الجبيل;الجبيل/ صناعية العريفي ;32598134;13/10/2025;سكني;1;485 500;1 312,50
الجبيل;الجبيل/ صناعية العريفي ;32598428;13/10/2025;سكني;1;485 500;1 304,51
الجبيل;الجبيل/ صناعية العريفي ;32600108;13/10/2025;سكني;1;485 500;1 312,50
الجبيل;الجبيل/ صناعية العريفي ;32598732;13/10/2025;سكني;1;485 500;1 312,50
الرياض;الرياض/بدر;32611644;13/10/2025;سكني;1;590 000;220,11
الطائف;الطائف/ الورود ;32600159;13/10/2025;سكني;1;510 000;600
الطائف;الطائف/ الورود ;32599692;13/10/2025;تجاري;1;1 415 288;1 010,92
الخبر;الخبر/ اللؤلؤ ;32601216;13/10/2025;سكني;1;355 000;312
الجفر;الجفر/ هجر الخامس ;32604050;13/10/2025;سكني;1;190 000;390
الجفر;الجفر/ هجر السابع ;32606591;13/10/2025;سكني;1;600 000;750
العيون;العيون/ الندى ;32600415;13/10/2025;سكني;1;460 000;400
جدة;جدة/ الصفا ;32602606;13/10/2025;سكني;1;640 000;231,87
الرياض;الرياض/الجنادرية;32603706;13/10/2025;سكني;1;502 350;295,5
الخرج;الخرج/ الزاهر ;32615870;13/10/2025;سكني;1;174 375;375
الخرج;الخرج/ الزاهر ;32616107;13/10/2025;سكني;1;165 000;375
الخرج;الخرج/ الزاهر ;32617338;13/10/2025;سكني;1;206 140;468,5
الخرج;الخرج/ الزاهر ;32617247;13/10/2025;سكني;1;177 174;381,02
حائل;حائل/ قرطبة ;32605502;13/10/2025;سكني;1;250 000;750
الطائف;الطائف/ ضاحية الإسكان ;32610551;13/10/2025;سكني;1;50 000;450
جدة;جدة/ المسرة ;32602980;13/10/2025;سكني;1;330 000;899,95
جدة;جدة/ المسرة ;32603874;13/10/2025;سكني;1;400 000;899,94
جدة;جدة/ المسرة ;32603267;13/10/2025;سكني;1;420 000;899,95
جدة;جدة/ المسرة ;32603285;13/10/2025;سكني;1;515 000;894,01
جدة;جدة/ المسرة ;32602939;13/10/2025;سكني;1;360 000;900
القطيف;القطيف/ الوئام ;32612003;13/10/2025;سكني;1;710 938;406,25
قرية العليا;قرية العليا/أخرى;32603110;13/10/2025;سكني;1;5 000;350
قرية العليا;قرية العليا/أخرى;32603111;13/10/2025;سكني;1;5 000;350
مكة المكرمة;مكة المكرمة/ حارة الباب الجديد ;32606232;13/10/2025;تجاري;1;2 000 000;602,73
الطائف;الطائف/ الكدى ;32599238;13/10/2025;سكني;1;612 552;891,43
بيش;بيش/ الخضراء1 ;32602941;13/10/2025;سكني;1;123 000;511,07
حوطة بني تميم;حوطة بني تميم/ النهضة ;32602549;13/10/2025;سكني;1;250 000;211,62
حائل;حائل/أخرى;32602538;13/10/2025;سكني;1;264 000;780
مكة المكرمة;مكة المكرمة/ الفلق الجديد ;32603739;13/10/2025;سكني;1;220 000;255,72
المزاحميه;المزاحميه/ جنوب المزاحمية ;32603788;13/10/2025;زراعي;1;250 000;5 250,00
المزاحميه;المزاحميه/ جنوب المزاحمية ;32601753;13/10/2025;زراعي;1;250 000;5 250,00
جدة;جدة/ الرياض ;32611464;13/10/2025;سكني;1;930 980;564,23
الجبيل;الجبيل/ الصفاة ;32603715;13/10/2025;سكني;1;1 300 000;321,3
الرياض;الرياض/الرمال;32611807;13/10/2025;سكني;1;1 110 000;187,85
عرعر;عرعر/ غرناطة الغربي ;32615545;13/10/2025;سكني;1;5 000;630
الدمام;الدمام/ الشعلة ;32607853;13/10/2025;سكني;1;706 250;403,75
شقراء;شقراء/ النهضة ;32601236;13/10/2025;سكني;1;100 000;900
بيش;بيش/أخرى;32595807;13/10/2025;سكني;1;20 000;600
محايل عسير;محايل عسير/ الصناعية ;32612266;13/10/2025;سكني;1;197 800;338
حفر الباطن;حفر الباطن/ الصداوي ;32598209;13/10/2025;سكني;1;30 000;529
الاحساء;الاحساء/ الراشدية الثاني ;32603607;13/10/2025;سكني;1;652 302;362,39
الخبر;الخبر/ الدرة ;32603135;13/10/2025;سكني;1;399 168;362,88
الدمام;الدمام/ الخالدية الجنوبية ;32603069;13/10/2025;سكني;1;470 000;300
المدينة المنورة;المدينة المنورة/ أبوكبير ;32603745;13/10/2025;سكني;1;335 000;337,61
الشنان;الشنان/ الشنان ;32602927;13/10/2025;سكني;1;38 000;500
الشنان;الشنان/ الشنان ;32602926;13/10/2025;سكني;1;38 000;500
الشنان;الشنان/ الشنان ;32602894;13/10/2025;سكني;1;38 000;500
المدينة المنورة;المدينة المنورة/ وادي مذينب ;32603526;13/10/2025;سكني;1;650 000;301,46
المدينة المنورة;المدينة المنورة/ وادي مذينب ;32614123;13/10/2025;سكني;1;427 521;275,82
المدينة المنورة;المدينة المنورة/ وادي مذينب ;32613311;13/10/2025;سكني;1;735 553;474,55
المدينة المنورة;المدينة المنورة/ وادي مذينب ;32613493;13/10/2025;سكني;1;423 011;272,91
المدينة المنورة;المدينة المنورة/ وادي مذينب ;32613838;13/10/2025;سكني;1;434 233;280,15
المدينة المنورة;المدينة المنورة/ وادي مذينب ;32602945;13/10/2025;سكني;1;1 230 247;534,89
ضرماء;ضرماء/ الريان ;32603401;13/10/2025;سكني;1;500 000;638
ضرماء;ضرماء/ الريان ;32603669;13/10/2025;سكني;1;500 000;580
